step,time,mid_price,reservation_price_as,half_spread_as,reservation_price_sc,half_spread_sc,drawdown,u_skew,u_spr,bid,ask,inventory,cash,wealth,lambda_bid,lambda_ask,prob_bid_fill,prob_ask_fill,bid_fill,ask_fill
87,0.87,99.39885178540929,99.24338427019694,1.7811017980432493,99.24338427019694,1.7907033264095782,0.4800764183164432,-0.0,0.009601528366328865,97.45268094378736,101.03408759660653,0,1.5021641935056067,1.5021641935056067,1.3347422676449234,1.3347422676449234,0.013258740826910698,0.013258740826910698,False,False
88,0.88,99.37208719250609,99.39885178540929,1.7791017980432495,99.39885178540929,1.7887033264095784,0.4800764183164432,-0.0,0.009601528366328865,97.61014845899972,101.18755511181887,0,1.5021641935056067,1.5021641935056067,1.3374144234453078,1.3374144234453078,0.0132851077384184,0.0132851077384184,False,False
89,0.89,99.3188096945043,99.37208719250609,1.7771017980432493,99.37208719250609,1.7867033264095782,0.4800764183164432,-0.0,0.009601528366328865,97.5853838660965,101.15879051891567,0,1.5021641935056067,1.5021641935056067,1.3400919289051503,1.3400919289051503,0.013311526729845258,0.013311526729845258,False,False
90,0.9,99.41311739901333,99.3188096945043,1.7751017980432495,99.3188096945043,1.7847033264095784,0.4800764183164432,-0.0,0.009601528366328865,97.53410636809471,101.10351302091388,0,1.5021641935056067,1.5021641935056067,1.342774794734495,1.342774794734495,0.013337997902642007,0.013337997902642007,False,False
91,0.91,99.48346868069316,99.41311739901333,1.7731017980432493,99.41311739901333,1.7827033264095782,0.4800764183164432,-0.0,0.009601528366328865,97.63041407260376,101.1958207254229,0,1.5021641935056067,1.5021641935056067,1.3454630316648284,1.3454630316648284,0.013364521358451786,0.013364521358451786,False,False
92,0.92,99.3391570739846,99.48346868069316,1.7711017980432495,99.48346868069316,1.7807033264095784,0.4800764183164432,-0.0,0.009601528366328865,97.70276535428358,101.26417200710274,0,1.5021641935056067,1.5021641935056067,1.3481566504490632,1.3481566504490632,0.013391097199108803,0.013391097199108803,False,False
93,0.93,99.90197384663755,99.3391570739846,1.7691017980432493,99.3391570739846,1.7787033264095782,0.4800764183164432,-0.0,0.009601528366328865,97.56045374757501,101.11786040039418,0,1.5021641935056067,1.5021641935056067,1.3508556618616971,1.3508556618616971,0.013417725526641111,0.013417725526641111,False,False
94,0.9400000000000001,99.97914315714884,99.90197384663755,1.7671017980432495,99.90197384663755,1.7767033264095784,0.4800764183164432,-0.0,0.009601528366328865,98.12527052022797,101.67867717304712,0,1.5021641935056067,1.5021641935056067,1.353560076698799,1.353560076698799,0.013444406443269163,0.013444406443269163,False,False
95,0.9500000000000001,100.03137470053048,99.97914315714884,1.7651017980432493,99.97914315714884,1.7747033264095782,0.4800764183164432,-0.0,0.009601528366328865,98.20443983073926,101.75384648355842,0,1.5021641935056067,1.5021641935056067,1.3562699057779932,1.3562699057779932,0.013471140051406594,0.013471140051406594,False,False
96,0.96,100.08392454555991,100.03137470053048,1.7631017980432495,100.03137470053048,1.7727033264095784,0.4800764183164432,-0.0,0.009601528366328865,98.2586713741209,101.80407802694006,0,1.5021641935056067,1.5021641935056067,1.358985159938619,1.358985159938619,0.013497926453661102,0.013497926453661102,False,False
97,0.97,100.26941224187155,100.08392454555991,1.7611017980432493,100.08392454555991,1.7707033264095782,0.4800764183164432,-0.0,0.009601528366328865,98.31322121915034,101.85462787196948,0,1.5021641935056067,1.5021641935056067,1.3617058500417154,1.3617058500417154,0.013524765752834123,0.013524765752834123,False,False
98,0.98,100.17510728038155,100.26941224187155,1.7591017980432495,100.26941224187155,1.7687033264095784,0.4800764183164432,-0.0,0.009601528366328865,98.50070891546197,102.03811556828113,0,1.5021641935056067,1.5021641935056067,1.3644319869700086,1.3644319869700086,0.013551658051921267,0.013551658051921267,False,False
99,0.99,100.11667304322084,100.17510728038155,1.7571017980432493,100.17510728038155,1.7667033264095782,0.4800764183164432,-0.0,0.009601528366328865,98.40840395397197,101.94181060679114,0,1.5021641935056067,1.5021641935056067,1.367163581628069,1.367163581628069,0.013578603454113214,0.013578603454113214,False,False
100,1.0,100.14718554564134,100.11667304322084,1.7551017980432495,100.11667304322084,1.7647033264095784,0.4800764183164432,-0.0,0.009601528366328865,98.35196971681127,101.88137636963042,0,1.5021641935056067,1.5021641935056067,1.369900644942298,1.369900644942298,0.013605602062795596,0.013605602062795596,False,False
101,1.01,100.0998154927394,100.14718554564134,1.7531017980432493,100.14718554564134,1.7627033264095782,0.4800764183164432,-0.0,0.009601528366328865,98.38448221923176,101.90988887205091,0,1.5021641935056067,1.5021641935056067,1.3726431878609138,1.3726431878609138,0.013632653981548892,0.013632653981548892,False,False
102,1.02,100.02543257647514,100.0998154927394,1.7511017980432495,100.0998154927394,1.7607033264095784,0.4800764183164432,-0.0,0.009601528366328865,98.33911216632981,101.86051881914898,0,1.5021641935056067,1.5021641935056067,1.3753912213541113,1.3753912213541113,0.013659759314149977,0.013659759314149977,False,False
103,1.03,100.37090261930798,100.02543257647514,1.7491017980432493,100.02543257647514,1.7587033264095782,0.4800764183164432,-0.0,0.009601528366328865,98.26672925006557,101.78413590288471,0,1.5021641935056067,1.5021641935056067,1.3781447564140477,1.3781447564140477,0.013686918164571571,0.013686918164571571,False,False
104,1.04,100.3051975746834,100.37090261930798,1.7471017980432495,100.37090261930798,1.7567033264095784,0.4800764183164432,-0.0,0.009601528366328865,98.6141992928984,102.12760594571756,0,1.5021641935056067,1.5021641935056067,1.3809038040548276,1.3809038040548276,0.013714130636982347,0.013714130636982347,False,False
105,1.05,100.23830634021223,100.3051975746834,1.7451017980432493,100.3051975746834,1.7547033264095782,0.4800764183164432,-0.0,0.009601528366328865,98.55049424827382,102.05990090109299,0,1.5021641935056067,1.5021641935056067,1.383668375312665,1.383668375312665,0.013741396835748376,0.013741396835748376,False,False
106,1.06,100.58476866129422,100.23830634021223,1.7431017980432495,100.23830634021223,1.7527033264095784,0.4800764183164432,-0.0,0.009601528366328865,98.48560301380266,101.9910096666218,0,1.5021641935056067,1.5021641935056067,1.386438481245868,1.386438481245868,0.013768716865432795,0.013768716865432795,False,False
107,1.07,100.93355556652777,100.58476866129422,1.7411017980432493,100.58476866129422,1.7507033264095782,0.4800764183164432,-0.0,0.009601528366328865,98.83406533488464,102.3354719877038,0,1.5021641935056067,1.5021641935056067,1.3892141329348253,1.3892141329348253,0.01379609083079536,0.01379609083079536,False,False
108,1.08,100.87424137582083,100.93355556652777,1.7391017980432495,100.93355556652777,1.7487033264095784,0.4800764183164432,-0.0,0.009601528366328865,99.18485224011819,102.68225889293736,0,1.5021641935056067,1.5021641935056067,1.3919953414821662,1.3919953414821662,0.013823518836794557,0.013823518836794557,False,False
109,1.09,101.0721581627398,100.87424137582083,1.7371017980432493,100.87424137582083,1.7467033264095781,0.4800764183164432,-0.0,0.009601528366328865,99.12753804941126,102.6209447022304,0,1.5021641935056067,1.5021641935056067,1.394782118012749,1.394782118012749,0.013851000988586937,0.013851000988586937,False,False
110,1.1,101.03402795123877,101.0721581627398,1.7351017980432495,101.0721581627398,1.7447033264095784,0.4800764183164432,-0.0,0.009601528366328865,99.32745483633022,102.81686148914937,0,1.5021641935056067,1.5021641935056067,1.3975744736736437,1.3975744736736437,0.01387853739152678,0.01387853739152678,False,False
111,1.11,101.39815718276813,101.03402795123877,1.7331017980432493,101.03402795123877,1.7427033264095781,0.4800764183164432,-0.0,0.009601528366328865,99.29132462482919,102.77673127764835,0,1.5021641935056067,1.5021641935056067,1.4003724196342966,1.4003724196342966,0.013906128151167874,0.013906128151167874,False,False
112,1.12,101.3847665481885,101.39815718276813,1.7311017980432495,101.39815718276813,1.7407033264095784,0.4800764183164432,-0.0,0.009601528366328865,99.65745385635856,103.1388605091777,0,1.5021641935056067,1.5021641935056067,1.4031759670865152,1.4031759670865152,0.013933773373263292,0.013933773373263292,False,False
113,1.1300000000000001,101.68701223484383,101.3847665481885,1.7291017980432493,101.3847665481885,1.7387033264095781,0.4800764183164432,-0.0,0.009601528366328865,99.64606322177892,103.12346987459807,0,1.5021641935056067,1.5021641935056067,1.4059851272444528,1.4059851272444528,0.013961473163764948,0.013961473163764948,False,False
114,1.1400000000000001,101.48426876155575,101.68701223484383,1.7271017980432495,101.68701223484383,1.7367033264095784,0.4800764183164432,-0.0,0.009601528366328865,99.95030890843425,103.42371556125342,0,1.5021641935056067,1.5021641935056067,1.4087999113447742,1.4087999113447742,0.013989227628825485,0.013989227628825485,False,False
115,1.1500000000000001,101.35004070607644,101.48426876155575,1.7251017980432493,101.48426876155575,1.7347033264095781,0.4800764183164432,-0.0,0.009601528366328865,99.74956543514618,103.21897208796533,0,1.5021641935056067,1.5021641935056067,1.4116203306466393,1.4116203306466393,0.014017036874797384,0.014017036874797384,False,False
116,1.16,101.58110311329779,101.35004070607644,1.7231017980432495,101.35004070607644,1.7327033264095784,0.4800764183164432,-0.0,0.009601528366328865,99.61733737966686,103.08274403248602,0,1.5021641935056067,1.5021641935056067,1.4144463964316893,1.4144463964316893,0.014044901008233412,0.014044901008233412,False,False
117,1.17,101.64197645910384,101.58110311329779,1.7211017980432493,101.58110311329779,1.7307033264095781,0.4800764183164432,-0.0,0.009601528366328865,99.8503997868882,103.31180643970737,0,1.5021641935056067,1.5021641935056067,1.4172781200042108,1.4172781200042108,0.014072820135887953,0.014072820135887953,False,False
118,1.18,101.96521839543409,101.64197645910384,1.7191017980432495,101.64197645910384,1.7287033264095784,0.4800764183164432,-0.0,0.009601528366328865,99.91327313269427,103.37067978551342,0,1.5021641935056067,1.5021641935056067,1.4201155126911222,1.4201155126911222,0.014100794364716451,0.014100794364716451,False,False
119,1.19,102.08339965999276,101.96521839543409,1.7171017980432495,101.96521839543409,1.7267033264095784,0.4800764183164432,-0.0,0.009601528366328865,100.23851506902452,103.69192172184367,0,1.5021641935056067,1.5021641935056067,1.4229585858419576,1.4229585858419576,0.014128823801875523,0.014128823801875523,False,False
120,1.2,102.1570709825329,102.08339965999276,1.7151017980432495,102.08339965999276,1.7247033264095784,0.4800764183164432,-0.0,0.009601528366328865,100.35869633358318,103.80810298640235,0,1.5021641935056067,1.5021641935056067,1.4258073508290336,1.4258073508290336,0.014156908554724623,0.014156908554724623,False,False
121,1.21,102.31982372052614,102.1570709825329,1.7131017980432492,102.1570709825329,1.7227033264095781,0.4800764183164432,-0.0,0.009601528366328865,100.43436765612333,103.87977430894247,0,1.5021641935056067,1.5021641935056067,1.4286618190474345,1.4286618190474345,0.014185048730825045,0.014185048730825045,False,False
122,1.22,102.36670389906588,102.31982372052614,1.7111017980432495,102.31982372052614,1.7207033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.59912039411657,104.04052704693572,0,1.5021641935056067,1.5021641935056067,1.431522001914996,1.431522001914996,0.014213244437940808,0.014213244437940808,False,False
123,1.23,102.33719816301782,102.36670389906588,1.7091017980432495,102.36670389906588,1.7187033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.6480005726563,104.08540722547546,0,1.5021641935056067,1.5021641935056067,1.4343879108724737,1.4343879108724737,0.014241495784039215,0.014241495784039215,False,False
124,1.24,102.53716301239987,102.33719816301782,1.7071017980432495,102.33719816301782,1.7167033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.62049483660824,104.05390148942739,0,1.5021641935056067,1.5021641935056067,1.437259557383528,1.437259557383528,0.014269802877291182,0.014269802877291182,False,False
125,1.25,102.83345412193167,102.53716301239987,1.7051017980432492,102.53716301239987,1.7147033264095781,0.4800764183164432,-0.0,0.009601528366328865,100.8224596859903,104.25186633880945,0,1.5021641935056067,1.5021641935056067,1.440136952934708,1.440136952934708,0.014298165826070797,0.014298165826070797,False,False
126,1.26,102.8739153602979,102.83345412193167,1.7031017980432495,102.83345412193167,1.7127033264095783,0.4800764183164432,-0.0,0.009601528366328865,101.12075079552208,104.54615744834125,0,1.5021641935056067,1.5021641935056067,1.4430201090356194,1.4430201090356194,0.01432658473895676,0.01432658473895676,False,False
127,1.27,103.1397074783853,102.8739153602979,1.7011017980432495,102.8739153602979,1.7107033264095783,0.4800764183164432,-0.0,0.009601528366328865,101.16321203388833,104.58461868670747,0,1.5021641935056067,1.5021641935056067,1.4459090372189118,1.4459090372189118,0.01435505972473261,0.01435505972473261,False,False
128,1.28,103.25053077865012,103.1397074783853,1.6991017980432495,103.1397074783853,1.7087033264095783,0.4800764183164432,-0.0,0.009601528366328865,101.43100415197573,104.84841080479488,0,1.5021641935056067,1.5021641935056067,1.4488037490402603,1.4488037490402603,0.014383590892385723,0.014383590892385723,False,False
129,1.29,102.84982632023682,103.25053077865012,1.6971017980432492,103.25053077865012,1.7067033264095781,0.4800764183164432,-0.0,0.009601528366328865,101.54382745224054,104.9572341050597,0,1.5021641935056067,1.5021641935056067,1.4517042560785367,1.4517042560785367,0.014412178351109639,0.014412178351109639,False,False
130,1.3,102.87140240910543,102.84982632023682,1.6951017980432495,102.84982632023682,1.7047033264095783,0.4800764183164432,-0.0,0.009601528366328865,101.14512299382724,104.55452964664639,0,1.5021641935056067,1.5021641935056067,1.4546105699357939,1.4546105699357939,0.014440822210303406,0.014440822210303406,False,False
131,1.31,102.6210729662842,102.87140240910543,1.6931017980432495,102.87140240910543,1.7027033264095783,0.4800764183164432,-0.0,0.009601528366328865,101.16869908269585,104.574105735515,0,1.5021641935056067,1.5021641935056067,1.4575227022372494,1.4575227022372494,0.014469522579571459,0.014469522579571459,False,False
132,1.32,102.7090002874876,102.6210729662842,1.6911017980432494,102.6210729662842,1.7007033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.92036963987462,104.32177629269378,0,1.5021641935056067,1.5021641935056067,1.4604406646314572,1.4604406646314572,0.014498279568724848,0.014498279568724848,False,False
133,1.33,102.42644711070912,102.7090002874876,1.6891017980432492,102.7090002874876,1.698703326409578,0.4800764183164432,-0.0,0.009601528366328865,101.01029696107803,104.40770361389717,0,1.5021641935056067,1.5021641935056067,1.4633644687902916,1.4633644687902916,0.01452709328778179,0.01452709328778179,False,False
134,1.34,102.33209190398145,102.42644711070912,1.6871017980432494,102.42644711070912,1.6967033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.72974378429954,104.1231504371187,0,1.5021641935056067,1.5021641935056067,1.4662941264089315,1.4662941264089315,0.014555963846966669,0.014555963846966669,False,False
135,1.35,102.35974019039318,102.33209190398145,1.6851017980432494,102.33209190398145,1.6947033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.63738857757187,104.02679523039103,0,1.5021641935056067,1.5021641935056067,1.4692296492060322,1.4692296492060322,0.014584891356711704,0.014584891356711704,False,False
136,1.36,102.46575313151348,102.35974019039318,1.6831017980432494,102.35974019039318,1.6927033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.66703686398361,104.05244351680275,0,1.5021641935056067,1.5021641935056067,1.4721710489237094,1.4721710489237094,0.014613875927657172,0.014613875927657172,False,False
137,1.37,102.50510835084488,102.46575313151348,1.6811017980432492,102.46575313151348,1.690703326409578,0.4800764183164432,-0.0,0.009601528366328865,100.7750498051039,104.15645645792306,0,1.5021641935056067,1.5021641935056067,1.4751183373275243,1.4751183373275243,0.014642917670650624,0.014642917670650624,False,False
138,1.3800000000000001,102.6093418019913,102.50510835084488,1.6791017980432494,102.50510835084488,1.6887033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.8164050244353,104.19381167725446,0,1.5021641935056067,1.5021641935056067,1.4780715262066555,1.4780715262066555,0.014672016696749002,0.014672016696749002,False,False
139,1.3900000000000001,102.77524561039613,102.6093418019913,1.6771017980432494,102.6093418019913,1.6867033264095783,0.4800764183164432,-0.0,0.009601528366328865,100.92263847558172,104.29604512840089,-1,105.7982093219065,3.0229637115103714,1.481030627373862,1.481030627373862,0.014701173117217636,0.014701173117217636,False,True
140,1.4000000000000001,102.47880853090756,104.21924561039613,1.6751017980432494,104.41924561039613,1.7751017980432495,0.0,0.2,0.1,102.64414381235288,106.19434740843938,-1,105.7982093219065,3.319400790998941,7.017027839065516,0.26193464409356815,0.06776493309667564,0.0026159189462986454,False,False
141,1.41,102.6286953108531,103.91880853090755,1.6731017980432492,104.11880853090756,1.7731017980432493,0.0,0.2,0.1,102.34570673286431,105.8919103289508,-1,105.7982093219065,3.169514011053394,7.003007808091735,0.26351097622553565,0.06763422428905386,0.002631640908131838,False,False
142,1.42,102.84653881019526,104.0646953108531,1.6711017980432494,104.2646953108531,1.7740995336421603,0.14988677994554678,0.2,0.10299773559891094,102.49059577721094,106.03879484449526,-1,105.7982093219065,2.9516705117112423,6.968095939481176,0.2643032946282854,0.06730866114768652,0.00263954320987847,False,False
143,1.43,102.69264777683384,104.27853881019526,1.6691017980432494,104.47853881019526,1.7764564036290034,0.36773027928769864,0.2,0.10735460558575398,102.70208240656626,106.25499521382426,-1,105.7982093219065,3.1055615450726606,6.923941151352241,0.2647379362928557,0.06689674232887088,0.002643878144548917,False,False
144,1.44,102.96336495474772,104.12064777683383,1.6671017980432494,104.32064777683384,1.771378582961775,0.21383924592628034,0.2,0.10427678491852561,102.54926919387206,106.09202635979561,-1,105.7982093219065,2.83484436715878,6.93140794143127,0.26715212099145796,0.06696641258924341,0.002667955872791672,False,False
145,1.45,102.84448488430797,104.38736495474772,1.6651017980432494,104.58736495474773,1.7747929265200526,0.48455642384016073,0.2,0.10969112847680322,102.81257202822768,106.36215788126778,-1,105.7982093219065,2.953724437598524,6.8802061500045015,0.2673086261766958,0.06648856035386275,0.002669516747933365,False,False
146,1.46,102.77288154669309,104.26448488430798,1.6631017980432494,104.46448488430798,1.7704153251112578,0.36567635340041704,0.2,0.10731352706800834,102.69406955919672,106.23490020941924,-1,105.7982093219065,3.0253277752134125,6.882804616100837,0.2695574379717947,0.06651281701697542,0.0026919445812960685,False,False
147,1.47,102.49644524361767,104.18888154669308,1.6611017980432494,104.38888154669309,1.76698325835896,0.29407301578552847,0.2,0.10588146031571058,102.62189828833412,106.15586480505205,-1,105.7982093219065,3.3017640782888265,6.8788967523297915,0.2715682699071795,0.06647633689675225,0.0027119985685418735,False,False
148,1.48,102.59138466131031,103.90844524361768,1.6591017980432494,104.10844524361768,1.7594545322974517,0.017636712710114466,0.2,0.1003527342542023,102.34899071132023,105.86789977591513,0,3.4492186105862714,3.4492186105862714,6.903213372687866,0.2747172229287159,0.06670331070456381,0.002743402204750889,True,False
149,1.49,102.77704405962402,102.59138466131031,1.6571017980432494,102.59138466131031,1.6571017980432494,0.0,-0.0,0.0,100.93428286326707,104.24848645935356,0,3.4492186105862714,3.4492186105862714,1.5255267246478763,1.5255267246478763,0.015139495116343604,0.015139495116343604,False,False
150,1.5,102.56309357736608,102.77704405962402,1.6551017980432494,102.77704405962402,1.6551017980432494,0.0,-0.0,0.0,101.12194226158077,104.43214585766727,0,3.4492186105862714,3.4492186105862714,1.5285808311856672,1.5285808311856672,0.015169573346098475,0.015169573346098475,False,False
151,1.51,102.52524470917879,102.56309357736608,1.6531017980432494,102.56309357736608,1.6531017980432494,0.0,-0.0,0.0,100.90999177932282,104.21619537540933,0,3.4492186105862714,3.4492186105862714,1.531641052048821,1.531641052048821,0.015199710871141803,0.015199710871141803,False,False
152,1.52,102.78937704028442,102.52524470917879,1.6511017980432494,102.52524470917879,1.6511017980432494,0.0,-0.0,0.0,100.87414291113555,104.17634650722204,0,3.4492186105862714,3.4492186105862714,1.534707399478247,1.534707399478247,0.015229907806518672,0.015229907806518672,False,False
153,1.53,103.00282152359881,102.78937704028442,1.6491017980432494,102.78937704028442,1.6491017980432494,0.0,-0.0,0.0,101.14027524224117,104.43847883832767,0,3.4492186105862714,3.4492186105862714,1.5377798857392955,1.5377798857392955,0.015260164267488996,0.015260164267488996,False,False
154,1.54,103.07949694623531,103.00282152359881,1.6471017980432494,103.00282152359881,1.6471017980432494,0.0,-0.0,0.0,101.35571972555556,104.64992332164206,0,3.4492186105862714,3.4492186105862714,1.5408585231219372,1.5408585231219372,0.015290480369529846,0.015290480369529846,False,False
155,1.55,103.46969945826056,103.07949694623531,1.6451017980432494,103.07949694623531,1.6451017980432494,0.0,-0.0,0.0,101.43439514819207,104.72459874427855,0,3.4492186105862714,3.4492186105862714,1.5439433239407476,1.5439433239407476,0.015320856228334567,0.015320856228334567,False,False
156,1.56,103.50173757692397,103.46969945826056,1.6431017980432494,103.46969945826056,1.6431017980432494,0.0,-0.0,0.0,101.82659766021732,105.11280125630381,0,3.4492186105862714,3.4492186105862714,1.5470343005348905,1.5470343005348905,0.015351291959812885,0.015351291959812885,False,False
157,1.57,103.56835165144763,103.50173757692397,1.6411017980432494,103.50173757692397,1.6411017980432494,0.0,-0.0,0.0,101.86063577888072,105.14283937496722,0,3.4492186105862714,3.4492186105862714,1.5501314652682985,1.5501314652682985,0.015381787680092462,0.015381787680092462,False,False
158,1.58,103.40167789025774,103.56835165144763,1.6391017980432494,103.56835165144763,1.6391017980432494,0.0,-0.0,0.0,101.92924985340437,105.20745344949088,0,3.4492186105862714,3.4492186105862714,1.5532348305296342,1.5532348305296342,0.015412343505518455,0.015412343505518455,False,False
159,1.59,103.17820106765983,103.40167789025774,1.6371017980432494,103.40167789025774,1.6371017980432494,0.0,-0.0,0.0,101.7645760922145,105.03877968830099,0,3.4492186105862714,3.4492186105862714,1.556344408732385,1.556344408732385,0.0154429595526544,0.0154429595526544,False,False
160,1.6,103.56564730014573,103.17820106765983,1.6351017980432494,103.17820106765983,1.6351017980432494,0.0,-0.0,0.0,101.54309926961658,104.81330286570308,0,3.4492186105862714,3.4492186105862714,1.5594602123148238,1.5594602123148238,0.015473635938281327,0.015473635938281327,False,False
161,1.61,103.63518899063592,103.56564730014573,1.6331017980432494,103.56564730014573,1.6331017980432494,0.0,-0.0,0.0,101.93254550210247,105.19874909818898,0,3.4492186105862714,3.4492186105862714,1.5625822537401912,1.5625822537401912,0.015504372779400089,0.015504372779400089,False,False
162,1.62,103.672254120519,103.63518899063592,1.6311017980432494,103.63518899063592,1.6311017980432494,0.0,-0.0,0.0,102.00408719259268,105.26629078867917,0,3.4492186105862714,3.4492186105862714,1.565710545496679,1.565710545496679,0.015535170193230363,0.015535170193230363,False,False
163,1.6300000000000001,103.88502442706587,103.672254120519,1.6291017980432494,103.672254120519,1.6291017980432494,0.0,-0.0,0.0,102.04315232247575,105.30135591856225,0,3.4492186105862714,3.4492186105862714,1.5688451000974144,1.5688451000974144,0.015566028297211099,0.015566028297211099,False,False
164,1.6400000000000001,104.40455917238504,103.88502442706587,1.6271017980432494,103.88502442706587,1.6271017980432494,0.0,-0.0,0.0,102.25792262902262,105.51212622510913,0,3.4492186105862714,3.4492186105862714,1.5719859300806418,1.5719859300806418,0.015596947209001621,0.015596947209001621,False,False
165,1.6500000000000001,104.42286320801968,104.40455917238504,1.6251017980432494,104.40455917238504,1.6251017980432494,0.0,-0.0,0.0,102.77945737434179,106.02966097042828,0,3.4492186105862714,3.4492186105862714,1.575133048009708,1.575133048009708,0.01562792704648175,0.01562792704648175,False,False
166,1.6600000000000001,104.38878169178683,104.42286320801968,1.6231017980432494,104.42286320801968,1.6231017980432494,0.0,-0.0,0.0,102.79976140997643,106.04596500606293,0,3.4492186105862714,3.4492186105862714,1.578286466473044,1.578286466473044,0.015658967927751233,0.015658967927751233,False,False
167,1.67,104.21847425394968,104.38878169178683,1.6211017980432494,104.38878169178683,1.6211017980432494,0.0,-0.0,0.0,102.76767989374358,106.00988348983009,0,3.4492186105862714,3.4492186105862714,1.5814461980843502,1.5814461980843502,0.015690069971131537,0.015690069971131537,False,False
168,1.68,104.35159130121237,104.21847425394968,1.6191017980432494,104.21847425394968,1.6191017980432494,0.0,-0.0,0.0,102.59937245590643,105.83757605199293,0,3.4492186105862714,3.4492186105862714,1.58461225548258,1.58461225548258,0.015721233295165726,0.015721233295165726,False,False
169,1.69,104.29434155450123,104.35159130121237,1.6171017980432496,104.35159130121237,1.6171017980432496,0.0,-0.0,0.0,102.73448950316912,105.96869309925562,0,3.4492186105862714,3.4492186105862714,1.5877846513319218,1.5877846513319218,0.015752458018618132,0.015752458018618132,False,False
170,1.7,104.48145097959426,104.29434155450123,1.6151017980432494,104.29434155450123,1.6151017980432494,0.0,-0.0,0.0,102.67923975645797,105.90944335254449,0,3.4492186105862714,3.4492186105862714,1.590963398321986,1.590963398321986,0.015783744260475685,0.015783744260475685,False,False
171,1.71,104.08328858056946,104.48145097959426,1.6131017980432494,104.48145097959426,1.6131017980432494,0.0,-0.0,0.0,102.86834918155101,106.0945527776375,-1,109.54377138822377,5.460482807654316,1.5941485091677874,1.5941485091677874,0.015815092139948472,0.015815092139948472,False,True
172,1.72,104.26232557696379,105.39928858056946,1.6111017980432494,105.59928858056946,1.7111017980432495,0.0,0.2,0.1,103.88818678252622,107.31039037861271,-1,109.54377138822377,5.281445811259985,6.582007194889812,0.31737848561987325,0.06370068435228515,0.0031687537250254527,False,False
173,1.73,103.66941980939546,105.57432557696379,1.6091017980432496,105.77432557696379,1.7126825379711361,0.17903699639433057,0.2,0.10358073992788662,104.06164303899266,107.48700811493492,-1,109.54377138822377,5.8743515788283105,6.5453770313092825,0.3181472362467842,0.06335765355882528,0.003176416842025187,False,False
174,1.74,103.7563966636882,104.97741980939547,1.6071017980432494,105.17741980939547,1.7071017980432495,0.0,0.2,0.1,103.47031801135222,106.88452160743873,-1,109.54377138822377,5.7873747245355815,6.555731752029854,0.32120997037815024,0.0634546352367722,0.0032069464306136997,False,False
175,1.75,103.4442049930893,105.0603966636882,1.6051017980432494,105.2603966636882,1.7068413351291039,0.08697685429272894,0.2,0.10173953708585458,103.5535553285591,106.9672379988173,-1,109.54377138822377,6.099566395134474,6.531262131061344,0.32258139291758703,0.06322543809512426,0.0032206165814838705,False,False
176,1.76,103.42698486272509,104.7442049930893,1.6031017980432494,104.9442049930893,1.7031017980432495,0.0,0.2,0.1,103.24110319504605,106.64730679113255,-1,109.54377138822377,6.116786525498682,6.529561201017786,0.3250877099272243,0.06320950407964754,0.00324559871965191,False,False
177,1.77,103.5606500663467,104.7229848627251,1.6011017980432496,104.9229848627251,1.7011017980432497,0.0,0.2,0.1,103.22188306468185,106.62408666076836,-1,109.54377138822377,5.9831213218770785,6.516515129036453,0.32704409948629515,0.06308728174480194,0.003265098927937582,False,False
178,1.78,103.8864374558715,104.8526500663467,1.5991017980432494,105.0526500663467,1.7017751021156815,0.13366520362160372,0.2,0.10267330407243208,103.35087496423102,106.75442516846238,-1,109.54377138822377,5.657333932352273,6.4861325212240555,0.3281338874517415,0.06280257998034977,0.0032759611657490195,False,False
179,1.79,104.15359432313555,105.1744374558715,1.5971017980432494,105.3744374558715,1.7062908499061775,0.45945259314640907,0.2,0.10918905186292818,103.66814660596532,107.08072830577768,-1,109.54377138822377,5.390177065088224,6.431132766927641,0.3279646967579132,0.0622869819262325,0.0032742748000056388,False,False
180,1.8,104.06508718075712,105.43759432313556,1.5951017980432494,105.63759432313556,1.7096339872514585,0.726609460410458,0.2,0.11453218920820916,103.9279603358841,107.34722831038702,-1,109.54377138822377,5.478684207466657,6.384081040803466,0.3281801952879959,0.06184566795035773,0.0032764227269780344,False,False
181,1.81,104.11673294542166,105.34508718075712,1.5931017980432496,105.54508718075712,1.70586384440389,0.6381023180320256,0.2,0.11276204636064052,103.83922333635323,107.25095102516102,-1,109.54377138822377,5.427038442802115,6.382613782750861,0.33074013495386256,0.06183190270438932,0.0033019379226034706,False,False
182,1.82,103.92850852623667,105.39273294542166,1.5911017980432494,105.59273294542166,1.7048967596971807,0.6897480826965676,0.2,0.11379496165393135,103.88783618572448,107.29762970511884,-1,109.54377138822377,5.615262861987105,6.363285181619278,0.33238703598252944,0.061650550409052984,0.003318352418074877,False,False
