step,time,mid_price,reservation_price,half_spread,bid,ask,inventory,cash,wealth,lambda_bid,lambda_ask,prob_bid_fill,prob_ask_fill,bid_fill,ask_fill
395,3.95,102.77563625041391,109.68981067612194,4.165101798043249,105.52470887807868,113.85491247416519,-1,107.1734090305742,4.397772780160295,8.0,0.00020151227579706207,0.07688365361336424,2.0151207276164484e-06,False,False
396,3.96,102.70298412090015,109.19563625041391,4.163101798043249,105.03253445237067,113.35873804845716,-1,107.1734090305742,4.470424909674051,8.0,0.00020272498393814837,0.07688365361336424,2.0272477845306724e-06,False,False
397,3.97,102.505952514438,109.11898412090015,4.16110179804325,104.9578823228569,113.2800859189434,-1,107.1734090305742,4.6674565161362125,8.0,0.00020394499020054792,0.07688365361336424,2.039447822288487e-06,False,False
398,3.98,102.86630090398742,108.917952514438,4.15910179804325,104.75885071639475,113.07705431248125,-1,107.1734090305742,4.307108126586783,8.0,0.00020517233850461786,0.07688365361336424,2.0517212803161655e-06,False,False
399,3.99,102.63646010454977,109.27430090398742,4.157101798043249,105.11719910594418,113.43140270203067,0,2.056209924630025,2.056209924630025,8.0,0.00020640707303503842,0.07688365361336424,2.0640686001494046e-06,True,False
400,4.0,102.43688970790096,102.63646010454977,4.155101798043249,98.48135830650652,106.79156190259302,0,2.056209924630025,2.056209924630025,0.1254735554243936,0.1254735554243936,0.001253948702719665,0.001253948702719665,False,False
401,4.01,102.2844948162389,102.43688970790096,4.15310179804325,98.28378790985771,106.58999150594421,0,2.056209924630025,2.056209924630025,0.12572475364973437,0.12572475364973437,0.0012564575319251592,0.0012564575319251592,False,False
402,4.0200000000000005,102.3679892079873,102.2844948162389,4.15110179804325,98.13339301819565,106.43559661428216,0,2.056209924630025,2.056209924630025,0.12597645477425742,0.12597645477425742,0.0012589713774888711,0.0012589713774888711,False,False
403,4.03,102.20794686866694,102.3679892079873,4.149101798043249,98.21888740994406,106.51709100603055,0,2.056209924630025,2.056209924630025,0.1262286598047693,0.1262286598047693,0.0012614902494285651,0.0012614902494285651,False,False
404,4.04,101.93266936885135,102.20794686866694,4.147101798043249,98.06084507062369,106.35504866671019,-1,108.41125859134021,6.478589222488864,0.12648136975008695,0.12648136975008695,0.0012640141577813235,0.0012640141577813235,False,True
405,4.05,102.05526244494627,108.31666936885135,4.14510179804325,104.1715675708081,112.46177116689461,-1,108.41125859134021,6.355996146393949,8.0,0.00021397309901884893,0.07688365361336424,2.139728701000543e-06,False,False
406,4.0600000000000005,102.25676459914358,108.43526244494626,4.143101798043249,104.29216064690301,112.57836424298951,-1,108.41125859134021,6.154493992196635,8.0,0.00021526079684334746,0.07688365361336424,2.1526056516174563e-06,False,False
407,4.07,102.64352329618121,108.63276459914358,4.141101798043249,104.49166280110033,112.77386639718684,-1,108.41125859134021,5.7677352951589995,8.0,0.00021655624407977442,0.07688365361336424,2.1655600960235333e-06,False,False
408,4.08,102.45821667394978,109.01552329618121,4.139101798043249,104.87642149813797,113.15462509422446,-1,108.41125859134021,5.953041917390436,8.0,0.00021785948736438254,0.07688365361336424,2.178592500512444e-06,False,False
409,4.09,102.19370844729144,108.82621667394977,4.13710179804325,104.68911487590653,112.96331847199302,-1,108.41125859134021,6.217550144048772,8.0,0.00021917057361406153,0.07688365361336424,2.191703334375461e-06,False,False
410,4.1,102.17322910596923,108.55770844729145,4.13510179804325,104.4226066492482,112.6928102453347,-1,108.41125859134021,6.238029485370987,8.0,0.00022048955002805794,0.07688365361336424,2.20489306945737e-06,False,False
411,4.11,102.03076169308669,108.53322910596923,4.133101798043249,104.40012730792597,112.66633090401248,-1,108.41125859134021,6.380496898253526,8.0,0.00022181646408967137,0.07688365361336424,2.2181621808226026e-06,False,False
412,4.12,102.0902639073238,108.38676169308668,4.131101798043249,104.25565989504344,112.51786349112993,0,4.155598696296778,4.155598696296778,8.0,0.00022315136356795143,0.07688365361336424,2.23151114586706e-06,True,False
413,4.13,102.05307257188659,102.0902639073238,4.12910179804325,97.96116210928055,106.21936570536705,0,4.155598696296778,4.155598696296778,0.12877864788260662,0.12877864788260662,0.0012869576376468572,0.0012869576376468572,False,False
414,4.14,101.77747071651702,102.05307257188659,4.12710179804325,97.92597077384333,106.18017436992984,0,4.155598696296778,4.155598696296778,0.12903646290745777,0.12903646290745777,0.0012895324666061247,0.0012895324666061247,False,False
415,4.15,101.53839892165739,101.77747071651702,4.125101798043249,97.65236891847377,105.90257251456026,0,4.155598696296778,4.155598696296778,0.12929479407833439,0.12929479407833439,0.0012921124437180742,0.0012921124437180742,False,False
416,4.16,101.79651167412162,101.53839892165739,4.123101798043249,97.41529712361414,105.66150071970064,0,4.155598696296778,4.155598696296778,0.1295536424285579,0.1295536424285579,0.0012946975792628157,0.0012946975792628157,False,False
417,4.17,101.6163322750607,101.79651167412162,4.12110179804325,97.67540987607836,105.91761347216487,0,4.155598696296778,4.155598696296778,0.12981300899352388,0.12981300899352388,0.0012972878835406654,0.0012972878835406654,False,False
418,4.18,101.50100281661396,101.6163322750607,4.11910179804325,97.49723047701745,105.73543407310395,0,4.155598696296778,4.155598696296778,0.13007289481070072,0.13007289481070072,0.0012998833668724785,0.0012998833668724785,False,False
419,4.19,101.39109229238794,101.50100281661396,4.117101798043249,97.38390101857071,105.61810461465721,0,4.155598696296778,4.155598696296778,0.13033330091962841,0.13033330091962841,0.0013024840395999826,0.0013024840395999826,False,False
420,4.2,101.40839340077223,101.39109229238794,4.115101798043249,97.27599049434468,105.5061940904312,0,4.155598696296778,4.155598696296778,0.13059422836193357,0.13059422836193357,0.0013050899120850001,0.0013050899120850001,False,False
421,4.21,101.41371046903744,101.40839340077223,4.11310179804325,97.29529160272898,105.52149519881547,0,4.155598696296778,4.155598696296778,0.13085567818132815,0.13085567818132815,0.0013077009947103369,0.0013077009947103369,False,False
422,4.22,101.72408649306193,101.41371046903744,4.111101798043249,97.30260867099419,105.52481226708069,0,4.155598696296778,4.155598696296778,0.13111765142360807,0.13111765142360807,0.0013103172978794486,0.0013103172978794486,False,False
423,4.23,102.06080373496954,101.72408649306193,4.10910179804325,97.61498469501868,105.83318829110519,0,4.155598696296778,4.155598696296778,0.1313801491366685,0.1313801491366685,0.0013129388320164415,0.0013129388320164415,False,False
424,4.24,102.07440106017975,102.06080373496954,4.107101798043249,97.9537019369263,106.16790553301279,0,4.155598696296778,4.155598696296778,0.13164317237050252,0.13164317237050252,0.0013155656075660715,0.0013155656075660715,False,False
425,4.25,102.04008815813648,102.07440106017975,4.10510179804325,97.9692992621365,106.179502858223,0,4.155598696296778,4.155598696296778,0.13190672217719968,0.13190672217719968,0.0013181976349940783,0.0013181976349940783,False,False
426,4.26,102.34344668956433,102.04008815813648,4.10310179804325,97.93698636009323,106.14318995617974,0,4.155598696296778,4.155598696296778,0.13217079961096143,0.13217079961096143,0.0013208349247869622,0.0013208349247869622,False,False
427,4.2700000000000005,102.19836838516274,102.34344668956433,4.101101798043249,98.24234489152109,106.44454848760758,0,4.155598696296778,4.155598696296778,0.1324354057280997,0.1324354057280997,0.001323477487452096,0.001323477487452096,False,False
428,4.28,102.19066073279406,102.19836838516274,4.099101798043249,98.09926658711949,106.29747018320599,0,4.155598696296778,4.155598696296778,0.13270054158703562,0.13270054158703562,0.0013261253335178358,0.0013261253335178358,False,False
429,4.29,102.39052799928895,102.19066073279406,4.09710179804325,98.0935589347508,106.28776253083731,0,4.155598696296778,4.155598696296778,0.1329662082483148,0.1329662082483148,0.0013287784735335206,0.0013287784735335206,False,False
430,4.3,102.30109646782296,102.39052799928895,4.09510179804325,98.2954262012457,106.4856297973322,0,4.155598696296778,4.155598696296778,0.13323240677460615,0.13323240677460615,0.001331436918069362,0.001331436918069362,False,False
431,4.3100000000000005,102.1338850448538,102.30109646782296,4.093101798043249,98.20799466977971,106.39419826586621,0,4.155598696296778,4.155598696296778,0.13349913823070036,0.13349913823070036,0.0013341006777166653,0.0013341006777166653,False,False
432,4.32,102.25259598383491,102.1338850448538,4.091101798043249,98.04278324681054,106.22498684289705,0,4.155598696296778,4.155598696296778,0.1337664036835255,0.1337664036835255,0.0013367697630879416,0.0013367697630879416,False,False
433,4.33,102.17760704586509,102.25259598383491,4.08910179804325,98.16349418579166,106.34169778187815,0,4.155598696296778,4.155598696296778,0.1340342042021456,0.1340342042021456,0.001339444184816685,0.001339444184816685,False,False
434,4.34,102.182278109088,102.17760704586509,4.08710179804325,98.09050524782184,106.26470884390834,0,4.155598696296778,4.155598696296778,0.13430254085775933,0.13430254085775933,0.0013421239535577056,0.0013421239535577056,False,False
435,4.3500000000000005,102.2550177391566,102.182278109088,4.085101798043249,98.09717631104475,106.26737990713126,0,4.155598696296778,4.155598696296778,0.13457141472371556,0.13457141472371556,0.0013448090799869084,0.0013448090799869084,False,False
436,4.36,101.82089465719751,102.2550177391566,4.083101798043249,98.17191594111335,106.33811953719984,0,4.155598696296778,4.155598696296778,0.13484082687551205,0.13484082687551205,0.001347499574801514,0.001347499574801514,False,False
437,4.37,101.83298834682098,101.82089465719751,4.08110179804325,97.73979285915426,105.90199645524076,0,4.155598696296778,4.155598696296778,0.13511077839079388,0.13511077839079388,0.0013501954487200596,0.0013501954487200596,False,False
438,4.38,101.82834160465092,101.83298834682098,4.079101798043249,97.75388654877773,105.91209014486424,0,4.155598696296778,4.155598696296778,0.13538127034936942,0.13538127034936942,0.0013528967124823987,0.0013528967124823987,False,False
439,4.39,101.86228291367948,101.82834160465092,4.07710179804325,97.75123980660767,105.90544340269416,0,4.155598696296778,4.155598696296778,0.1356523038332088,0.1356523038332088,0.0013556033768497011,0.0013556033768497011,False,False
440,4.4,101.43644333583947,101.86228291367948,4.075101798043249,97.78718111563623,105.93738471172273,0,4.155598696296778,4.155598696296778,0.13592387992644248,0.13592387992644248,0.0013583154526046748,0.0013583154526046748,False,False
441,4.41,101.12131947040535,101.43644333583947,4.07310179804325,97.36334153779622,105.50954513388272,0,4.155598696296778,4.155598696296778,0.13619599971537708,0.13619599971537708,0.0013610329505514551,0.0013610329505514551,False,False
442,4.42,100.9282492314436,101.12131947040535,4.07110179804325,97.05021767236211,105.1924212684486,0,4.155598696296778,4.155598696296778,0.13646866428849405,0.13646866428849405,0.0013637558815156048,0.0013637558815156048,False,False
443,4.43,100.41901560447903,100.9282492314436,4.069101798043249,96.85914743340035,104.99735102948685,0,4.155598696296778,4.155598696296778,0.13674187473644822,0.13674187473644822,0.0013664842563445578,0.0013664842563445578,False,False
444,4.44,100.36879508687164,100.41901560447903,4.067101798043249,96.35191380643577,104.48611740252228,0,4.155598696296778,4.155598696296778,0.13701563215208365,0.13701563215208365,0.0013692180859068426,0.0013692180859068426,False,False
445,4.45,100.61537547369218,100.36879508687164,4.06510179804325,96.3036932888284,104.43389688491489,0,4.155598696296778,4.155598696296778,0.13728993763043232,0.13728993763043232,0.0013719573810930807,0.0013719573810930807,False,False
446,4.46,100.37937531799874,100.61537547369218,4.06310179804325,96.55227367564893,104.67847727173543,0,4.155598696296778,4.155598696296778,0.13756479226871263,0.13756479226871263,0.0013747021528153214,0.0013747021528153214,False,False
447,4.47,100.46016612214586,100.37937531799874,4.061101798043249,96.31827351995548,104.44047711604199,0,4.155598696296778,4.155598696296778,0.1378401971663454,0.1378401971663454,0.001377452412007485,0.001377452412007485,False,False
448,4.48,100.41957773341079,100.46016612214586,4.059101798043249,96.40106432410262,104.51926792018911,0,4.155598696296778,4.155598696296778,0.13811615342495262,0.13811615342495262,0.0013802081696250301,0.0013802081696250301,False,False
449,4.49,100.65766044606954,100.41957773341079,4.0571017980432496,96.36247593536754,104.47667953145404,0,4.155598696296778,4.155598696296778,0.13839266214835572,0.13839266214835572,0.0013829694366455092,0.0013829694366455092,False,False
450,4.5,100.6532108870997,100.65766044606954,4.05510179804325,96.60255864802629,104.7127622441128,0,4.155598696296778,4.155598696296778,0.13866972444259193,0.13866972444259193,0.0013857362240681237,0.0013857362240681237,False,False
451,4.51,100.84670414168471,100.6532108870997,4.053101798043249,96.60010908905646,104.70631268514295,0,4.155598696296778,4.155598696296778,0.13894734141591275,0.13894734141591275,0.0013885085429141686,0.0013885085429141686,False,False
452,4.5200000000000005,100.82194228281878,100.84670414168471,4.051101798043249,96.79560234364146,104.89780593972796,0,4.155598696296778,4.155598696296778,0.13922551417878257,0.13922551417878257,0.0013912864042266992,0.0013912864042266992,False,False
453,4.53,100.60698908005524,100.82194228281878,4.0491017980432495,96.77284048477553,104.87104408086203,0,4.155598696296778,4.155598696296778,0.1395042438438947,0.1395042438438947,0.0013940698190707534,0.0013940698190707534,False,False
454,4.54,100.6893833964806,100.60698908005524,4.047101798043249,96.559887282012,104.65409087809849,0,4.155598696296778,4.155598696296778,0.1397835315261702,0.1397835315261702,0.0013968587985335734,0.0013968587985335734,False,False
455,4.55,100.82096099856723,100.6893833964806,4.04510179804325,96.64428159843735,104.73448519452384,0,4.155598696296778,4.155598696296778,0.14006337834275623,0.14006337834275623,0.0013996533537243838,0.0013996533537243838,False,False
456,4.5600000000000005,100.66138444584354,100.82096099856723,4.043101798043249,96.77785920052398,104.86406279661048,0,4.155598696296778,4.155598696296778,0.14034378541304235,0.14034378541304235,0.0014024534957742807,0.0014024534957742807,False,False
457,4.57,100.5560413674543,100.66138444584354,4.0411017980432495,96.6202826478003,104.70248624388678,0,4.155598696296778,4.155598696296778,0.14062475385865925,0.14062475385865925,0.0014052592358371196,0.0014052592358371196,False,False
458,4.58,100.6214100615319,100.5560413674543,4.03910179804325,96.51693956941105,104.59514316549755,0,4.155598696296778,4.155598696296778,0.14090628480347708,0.14090628480347708,0.0014080705850882946,0.0014080705850882946,False,False
459,4.59,100.59958103121964,100.6214100615319,4.037101798043249,96.58430826348865,104.65851185957516,0,4.155598696296778,4.155598696296778,0.14118837937362202,0.14118837937362202,0.0014108875547257371,0.0014108875547257371,False,False
460,4.6000000000000005,100.34120457757331,100.59958103121964,4.035101798043249,96.5644792331764,104.63468282926289,0,4.155598696296778,4.155598696296778,0.14147103869747468,0.14147103869747468,0.0014137101559699161,0.0014137101559699161,False,False
461,4.61,100.72379553911966,100.34120457757331,4.0331017980432495,96.30810277953006,104.37430637561656,0,4.155598696296778,4.155598696296778,0.14175426390566878,0.14175426390566878,0.001416538400063172,0.001416538400063172,False,False
462,4.62,100.62237448303401,100.72379553911966,4.03110179804325,96.69269374107641,104.75489733716292,0,4.155598696296778,4.155598696296778,0.14203805613110748,0.14203805613110748,0.0014193722982704937,0.0014193722982704937,False,False
463,4.63,100.54681317648236,100.62237448303401,4.029101798043249,96.59327268499077,104.65147628107725,0,4.155598696296778,4.155598696296778,0.14232241650896213,0.14232241650896213,0.0014222118618792967,0.0014222118618792967,False,False
464,4.64,100.71921318656479,100.54681317648236,4.027101798043249,96.51971137843911,104.57391497452561,0,4.155598696296778,4.155598696296778,0.14260734617667056,0.14260734617667056,0.001425057102199423,0.001425057102199423,False,False
465,4.65,100.49381560452461,100.71921318656479,4.0251017980432495,96.69411138852153,104.74431498460804,0,4.155598696296778,4.155598696296778,0.14289284627395382,0.14289284627395382,0.0014279080305631409,0.0014279080305631409,False,False
466,4.66,100.68573370967462,100.49381560452461,4.02310179804325,96.47071380648137,104.51691740256786,0,4.155598696296778,4.155598696296778,0.14317891794281473,0.14317891794281473,0.0014307646583253675,0.0014307646583253675,False,False
467,4.67,100.76670472720177,100.68573370967462,4.021101798043249,96.66463191163137,104.70683550771787,0,4.155598696296778,4.155598696296778,0.1434655623275363,0.1434655623275363,0.0014336269968636683,0.0014336269968636683,False,False
468,4.68,100.83961162500842,100.76670472720177,4.019101798043249,96.74760292915852,104.78580652524502,0,4.155598696296778,4.155598696296778,0.14375278057469845,0.14375278057469845,0.0014364950575781466,0.0014364950575781466,False,False
469,4.69,100.89785790837789,100.83961162500842,4.0171017980432495,96.82250982696516,104.85671342305167,0,4.155598696296778,4.155598696296778,0.1440405738331746,0.1440405738331746,0.0014393688518916647,0.0014393688518916647,False,False
470,4.7,100.32444691762134,100.89785790837789,4.015101798043249,96.88275611033464,104.91295970642113,0,4.155598696296778,4.155598696296778,0.14432894325414014,0.14432894325414014,0.0014422483912498452,0.0014422483912498452,False,False
471,4.71,99.97402720307595,100.32444691762134,4.01310179804325,96.31134511957809,104.3375487156646,0,4.155598696296778,4.155598696296778,0.1446178899910691,0.1446178899910691,0.0014451336871210696,0.0014451336871210696,False,False
472,4.72,99.75671363115784,99.97402720307595,4.011101798043249,95.9629254050327,103.98512900111919,0,4.155598696296778,4.155598696296778,0.14490741519975292,0.14490741519975292,0.0014480247509963684,0.0014480247509963684,False,False
473,4.73,99.6223312264219,99.75671363115784,4.0091017980432495,95.74761183311459,103.76581542920108,0,4.155598696296778,4.155598696296778,0.14519752003828867,0.14519752003828867,0.0014509215943898646,0.0014509215943898646,False,False
474,4.74,99.71477372422403,99.6223312264219,4.00710179804325,95.61522942837865,103.62943302446516,0,4.155598696296778,4.155598696296778,0.14548820566709816,0.14548820566709816,0.0014538242288386627,0.0014538242288386627,False,False
475,4.75,99.83530421348533,99.71477372422403,4.005101798043249,95.70967192618079,103.71987552226727,0,4.155598696296778,4.155598696296778,0.1457794732489264,0.1457794732489264,0.001456732665902627,0.001456732665902627,False,False
476,4.76,99.55334032769576,99.83530421348533,4.003101798043249,95.83220241544208,103.83840601152858,0,4.155598696296778,4.155598696296778,0.14607132394883993,0.14607132394883993,0.0014596469171646032,0.0014596469171646032,False,False
477,4.7700000000000005,99.51252642468607,99.55334032769576,4.0011017980432495,95.55223852965251,103.55444212573902,0,4.155598696296778,4.155598696296778,0.146363758934244,0.146363758934244,0.0014625669942307518,0.0014625669942307518,False,False
478,4.78,99.65146054701175,99.51252642468607,3.9991017980432497,95.51342462664282,103.51162822272933,0,4.155598696296778,4.155598696296778,0.14665677937487898,0.14665677937487898,0.0014654929087301038,0.0014654929087301038,False,False
479,4.79,99.64970160911464,99.65146054701175,3.9971017980432495,95.6543587489685,103.648562345055,0,4.155598696296778,4.155598696296778,0.14695038644282907,0.14695038644282907,0.0014684246723148942,0.0014684246723148942,False,False
480,4.8,100.09564797739655,99.64970160911464,3.9951017980432497,95.65459981107139,103.6448034071579,0,4.155598696296778,4.155598696296778,0.14724458131251877,0.14724458131251877,0.001471362296660561,0.001471362296660561,False,False
481,4.8100000000000005,100.36922946754075,100.09564797739655,3.9931017980432495,96.1025461793533,104.08874977543981,0,4.155598696296778,4.155598696296778,0.14753936516073007,0.14753936516073007,0.0014743057934658577,0.0014743057934658577,False,False
482,4.82,100.56832752412981,100.36922946754075,3.9911017980432497,96.3781276694975,104.360331265584,0,4.155598696296778,4.155598696296778,0.1478347391666008,0.1478347391666008,0.0014772551744526297,0.0014772551744526297,False,False
483,4.83,100.52488229248608,100.56832752412981,3.9891017980432495,96.57922572608656,104.55742932217306,0,4.155598696296778,4.155598696296778,0.14813070451162325,0.14813070451162325,0.0014802104513661485,0.0014802104513661485,False,False
484,4.84,100.80511954749286,100.52488229248608,3.9871017980432497,96.53778049444283,104.51198409052934,0,4.155598696296778,4.155598696296778,0.14842726237966122,0.14842726237966122,0.0014831716359751113,0.0014831716359751113,False,False
485,4.8500000000000005,100.97000495996986,100.80511954749286,3.9851017980432495,96.82001774944962,104.79022134553611,0,4.155598696296778,4.155598696296778,0.14872441395694871,0.14872441395694871,0.0014861387400717518,0.0014861387400717518,False,False
486,4.86,101.11910474127485,100.97000495996986,3.9831017980432493,96.9869031619266,104.9531067580131,0,4.155598696296778,4.155598696296778,0.14902216043208824,0.14902216043208824,0.0014891117754712857,0.0014891117754712857,False,False
487,4.87,100.9454660551467,101.11910474127485,3.98110179804325,97.1380029432316,105.10020653931811,0,4.155598696296778,4.155598696296778,0.1493205029960682,0.1493205029960682,0.0014920907540131312,0.0014920907540131312,False,False
488,4.88,100.92877629850138,100.9454660551467,3.9791017980432493,96.96636425710345,104.92456785318994,0,4.155598696296778,4.155598696296778,0.14961944284226134,0.14961944284226134,0.0014950756875596882,0.0014950756875596882,False,False
489,4.89,100.67931280456254,100.92877629850138,3.97710179804325,96.95167450045813,104.90587809654463,0,4.155598696296778,4.155598696296778,0.14991898116642324,0.14991898116642324,0.0014980665879971156,0.0014980665879971156,False,False
490,4.9,100.75143114009391,100.67931280456254,3.9751017980432497,96.70421100651929,104.6544146026058,0,4.155598696296778,4.155598696296778,0.15021911916670966,0.15021911916670966,0.0015010634672355527,0.0015010634672355527,False,False
491,4.91,100.72262560808298,100.75143114009391,3.9731017980432495,96.77832934205067,104.72453293813716,0,4.155598696296778,4.155598696296778,0.1505198580436752,0.1505198580436752,0.001504066337208343,0.001504066337208343,False,False
492,4.92,101.02591362820085,100.72262560808298,3.9711017980432497,96.75152381003973,104.69372740612623,0,4.155598696296778,4.155598696296778,0.15082119900027147,0.15082119900027147,0.0015070752098729212,0.0015070752098729212,False,False
493,4.93,100.96080462589694,101.02591362820085,3.9691017980432495,97.0568118301576,104.99501542624411,0,4.155598696296778,4.155598696296778,0.15112314324186482,0.15112314324186482,0.0015100900972104814,0.0015100900972104814,False,False
494,4.94,100.88175579689624,100.96080462589694,3.9671017980432497,96.9937028278537,104.92790642394019,0,4.155598696296778,4.155598696296778,0.1514256919762348,0.1514256919762348,0.001513111011225754,0.001513111011225754,False,False
495,4.95,101.34167361550371,100.88175579689624,3.9651017980432495,96.916653998853,104.8468575949395,0,4.155598696296778,4.155598696296778,0.15172884641357243,0.15172884641357243,0.0015161379639477834,0.0015161379639477834,False,False
496,4.96,101.41313750004583,101.34167361550371,3.9631017980432497,97.37857181746045,105.30477541354696,0,4.155598696296778,4.155598696296778,0.15203260776649802,0.15203260776649802,0.001519170967429373,0.001519170967429373,False,False
497,4.97,101.24238565552835,101.41313750004583,3.9611017980432495,97.45203570200259,105.37423929808908,0,4.155598696296778,4.155598696296778,0.15233697725005954,0.15233697725005954,0.0015222100337470845,0.0015222100337470845,False,False
498,4.98,101.25043695592845,101.24238565552835,3.9591017980432497,97.2832838574851,105.2014874535716,0,4.155598696296778,4.155598696296778,0.152641956081731,0.152641956081731,0.001525255175001905,0.001525255175001905,False,False
499,4.99,100.9650096754912,101.25043695592845,3.9571017980432495,97.2933351578852,105.2075387539717,0,4.155598696296778,4.155598696296778,0.15294754548143033,0.15294754548143033,0.001528306403318691,0.001528306403318691,False,False
500,5.0,101.19001845983281,100.9650096754912,3.9551017980432497,97.00990787744796,104.92011147353445,0,4.155598696296778,4.155598696296778,0.1532537466715177,0.1532537466715177,0.0015313637308463912,0.0015313637308463912,False,False
501,5.01,101.1518663677659,101.19001845983281,3.9531017980432495,97.23691666178956,105.14312025787606,0,4.155598696296778,4.155598696296778,0.1535605608767939,0.1535605608767939,0.0015344271697581569,0.0015344271697581569,False,False
502,5.0200000000000005,100.860438785182,101.1518663677659,3.9511017980432497,97.20076456972265,105.10296816580916,0,4.155598696296778,4.155598696296778,0.15386798932451834,0.15386798932451834,0.0015374967322513422,0.0015374967322513422,False,False
503,5.03,100.95043445345131,100.860438785182,3.94910179804325,96.91133698713875,104.80954058322524,0,4.155598696296778,4.155598696296778,0.15417603324440743,0.15417603324440743,0.0015405724305478374,0.0015405724305478374,False,False
504,5.04,101.01642316118276,100.95043445345131,3.9471017980432492,97.00333265540806,104.89753625149456,0,4.155598696296778,4.155598696296778,0.1544846938686329,0.1544846938686329,0.0015436542768934025,0.0015436542768934025,False,False
505,5.05,101.1920348769644,101.01642316118276,3.94510179804325,97.0713213631395,104.96152495922601,0,4.155598696296778,4.155598696296778,0.1547939724318398,0.1547939724318398,0.0015467422835584443,0.0015467422835584443,False,False
506,5.0600000000000005,101.22778306962167,101.1920348769644,3.9431017980432497,97.24893307892116,105.13513667500764,0,4.155598696296778,4.155598696296778,0.15510387017114502,0.15510387017114502,0.0015498364628376837,0.0015498364628376837,False,False
507,5.07,101.10327503908856,101.22778306962167,3.9411017980432494,97.28668127157842,105.16888486766491,0,4.155598696296778,4.155598696296778,0.15541438832613555,0.15541438832613555,0.0015529368270503774,0.0015529368270503774,False,False
508,5.08,100.88247731201423,101.10327503908856,3.9391017980432497,97.1641732410453,105.04237683713181,0,4.155598696296778,4.155598696296778,0.15572552813888657,0.15572552813888657,0.001556043388540318,0.001556043388540318,False,False
509,5.09,101.02487271661244,100.88247731201423,3.9371017980432494,96.94537551397099,104.81957911005748,0,4.155598696296778,4.155598696296778,0.15603729085396,0.15603729085396,0.001559156159675723,0.001559156159675723,False,False
510,5.1000000000000005,100.8999520349694,101.02487271661244,3.9351017980432497,97.08977091856919,104.95997451465568,0,4.155598696296778,4.155598696296778,0.1563496777184027,0.1563496777184027,0.0015622751528494572,0.0015622751528494572,False,False
511,5.11,100.85760527446052,100.8999520349694,3.9331017980432494,96.96685023692615,104.83305383301266,0,4.155598696296778,4.155598696296778,0.15666268998176472,0.15666268998176472,0.0015654003804790317,0.0015654003804790317,False,False
512,5.12,100.84897855653234,100.85760527446052,3.9311017980432497,96.92650347641728,104.78870707250377,0,4.155598696296778,4.155598696296778,0.15697632889609778,0.15697632889609778,0.0015685318550068272,0.0015685318550068272,False,False
513,5.13,100.86256119036621,100.84897855653234,3.9291017980432494,96.9198767584891,104.7780803545756,0,4.155598696296778,4.155598696296778,0.1572905957159535,0.1572905957159535,0.00157166958889976,0.00157166958889976,False,False
514,5.14,100.46306785178824,100.86256119036621,3.9271017980432497,96.93545939232295,104.78966298840946,0,4.155598696296778,4.155598696296778,0.1576054916984018,0.1576054916984018,0.0015748135946497266,0.0015748135946497266,False,False
515,5.15,100.32009253940873,100.46306785178824,3.9251017980432494,96.537966053745,104.38816964983148,0,4.155598696296778,4.155598696296778,0.15792101810302928,0.15792101810302928,0.0015779638847732702,0.0015779638847732702,False,False
516,5.16,99.93318639226611,100.32009253940873,3.9231017980432497,96.39699074136549,104.24319433745198,0,4.155598696296778,4.155598696296778,0.15823717619193747,0.15823717619193747,0.0015811204718120253,0.0015811204718120253,False,False
517,5.17,99.88636128480952,99.93318639226611,3.9211017980432494,96.01208459422286,103.85428819030936,0,4.155598696296778,4.155598696296778,0.15855396722976145,0.15855396722976145,0.0015842833683323843,0.0015842833683323843,False,False
518,5.18,100.10213709261548,99.88636128480952,3.9191017980432497,95.96725948676628,103.80546308285277,0,4.155598696296778,4.155598696296778,0.15887139248366797,0.15887139248366797,0.0015874525869259415,0.0015874525869259415,False,False
519,5.19,99.6751983591201,100.10213709261548,3.91710179804325,96.18503529457223,104.01923889065873,0,4.155598696296778,4.155598696296778,0.159189453223354,0.159189453223354,0.0015906281402092715,0.0015906281402092715,False,False
520,5.2,99.73707667315149,99.6751983591201,3.915101798043249,95.76009656107685,103.59030015716336,0,4.155598696296778,4.155598696296778,0.1595081507210652,0.1595081507210652,0.0015938100408240397,0.0015938100408240397,False,False
521,5.21,100.13882775038851,99.73707667315149,3.91310179804325,95.82397487510825,103.65017847119474,0,4.155598696296778,4.155598696296778,0.1598274862515942,0.1598274862515942,0.0015969983014368916,0.0015969983014368916,False,False
522,5.22,99.80135821150584,100.13882775038851,3.9111017980432496,96.22772595234527,104.04992954843176,0,4.155598696296778,4.155598696296778,0.16014746109227906,0.16014746109227906,0.001600192934740008,0.001600192934740008,False,False
523,5.23,99.74917824690567,99.80135821150584,3.90910179804325,95.89225641346259,103.7104600095491,0,4.155598696296778,4.155598696296778,0.1604680765230218,0.1604680765230218,0.0016033939534504382,0.0016033939534504382,False,False
524,5.24,99.72818661570564,99.74917824690567,3.9071017980432496,95.84207644886243,103.65628004494891,0,4.155598696296778,4.155598696296778,0.1607893338262869,0.1607893338262869,0.0016066013703108784,0.0016066013703108784,False,False
525,5.25,99.37203899419295,99.72818661570564,3.9051017980432494,95.82308481766239,103.63328841374889,0,4.155598696296778,4.155598696296778,0.1611112342870994,0.1611112342870994,0.001609815198089115,0.001609815198089115,False,False
