time,mid_price,inventory,cash,wealth,drawdown,reservation_price_as,half_spread_as,reservation_price_sc,half_spread_sc,u_skew,u_spr,bid,ask,bid_fill,ask_fill,reward
4.25,102.04008815813648,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.07440106017975,4.10510179804325,102.57440106017975,4.10510179804325,0.5,0.0,98.4692992621365,106.679502858223,False,False,-0.034724931830123755
4.26,102.34344668956433,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.04008815813648,4.10310179804325,102.54008815813648,4.10310179804325,0.5,0.0,98.43698636009323,106.64318995617974,False,False,-0.034724931830123755
4.2700000000000005,102.19836838516274,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.34344668956433,4.101101798043249,102.84344668956433,4.101101798043249,0.5,0.0,98.74234489152109,106.94454848760758,False,False,-0.034724931830123755
4.28,102.19066073279406,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.19836838516274,4.099101798043249,102.69836838516274,4.099101798043249,0.5,0.0,98.59926658711949,106.79747018320599,False,False,-0.034724931830123755
4.29,102.39052799928895,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.19066073279406,4.09710179804325,102.69066073279406,4.09710179804325,0.5,0.0,98.5935589347508,106.78776253083731,False,False,-0.034724931830123755
4.3,102.30109646782296,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.39052799928895,4.09510179804325,102.89052799928895,4.09510179804325,0.5,0.0,98.7954262012457,106.9856297973322,False,False,-0.034724931830123755
4.3100000000000005,102.1338850448538,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.30109646782296,4.093101798043249,102.80109646782296,4.093101798043249,0.5,0.0,98.70799466977971,106.89419826586621,False,False,-0.034724931830123755
4.32,102.25259598383491,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.1338850448538,4.091101798043249,102.6338850448538,4.091101798043249,0.5,0.0,98.54278324681054,106.72498684289705,False,False,-0.034724931830123755
4.33,102.17760704586509,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.25259598383491,4.08910179804325,102.75259598383491,4.08910179804325,0.5,0.0,98.66349418579166,106.84169778187815,False,False,-0.034724931830123755
4.34,102.182278109088,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.17760704586509,4.08710179804325,102.67760704586509,4.08710179804325,0.5,0.0,98.59050524782184,106.76470884390834,False,False,-0.034724931830123755
4.3500000000000005,102.2550177391566,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.182278109088,4.085101798043249,102.682278109088,4.085101798043249,0.5,0.0,98.59717631104475,106.76737990713126,False,False,-0.034724931830123755
4.36,101.82089465719751,0,3.556209924630025,3.556209924630025,1.6112465915061875,102.2550177391566,4.083101798043249,102.7550177391566,4.083101798043249,0.5,0.0,98.67191594111335,106.83811953719984,False,False,-0.034724931830123755
4.37,101.83298834682098,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.82089465719751,4.08110179804325,102.32089465719751,4.08110179804325,0.5,0.0,98.23979285915426,106.40199645524076,False,False,-0.034724931830123755
4.38,101.82834160465092,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.83298834682098,4.079101798043249,102.33298834682098,4.079101798043249,0.5,0.0,98.25388654877773,106.41209014486424,False,False,-0.034724931830123755
4.39,101.86228291367948,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.82834160465092,4.07710179804325,102.32834160465092,4.07710179804325,0.5,0.0,98.25123980660767,106.40544340269416,False,False,-0.034724931830123755
4.4,101.43644333583947,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.86228291367948,4.075101798043249,102.36228291367948,4.075101798043249,0.5,0.0,98.28718111563623,106.43738471172273,False,False,-0.034724931830123755
4.41,101.12131947040535,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.43644333583947,4.07310179804325,101.93644333583947,4.07310179804325,0.5,0.0,97.86334153779622,106.00954513388272,False,False,-0.034724931830123755
4.42,100.9282492314436,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.12131947040535,4.07110179804325,101.62131947040535,4.07110179804325,0.5,0.0,97.55021767236211,105.6924212684486,False,False,-0.034724931830123755
4.43,100.41901560447903,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.9282492314436,4.069101798043249,101.4282492314436,4.069101798043249,0.5,0.0,97.35914743340035,105.49735102948685,False,False,-0.034724931830123755
4.44,100.36879508687164,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.41901560447903,4.067101798043249,100.91901560447903,4.067101798043249,0.5,0.0,96.85191380643577,104.98611740252228,False,False,-0.034724931830123755
4.45,100.61537547369218,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.36879508687164,4.06510179804325,100.86879508687164,4.06510179804325,0.5,0.0,96.8036932888284,104.93389688491489,False,False,-0.034724931830123755
4.46,100.37937531799874,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.61537547369218,4.06310179804325,101.11537547369218,4.06310179804325,0.5,0.0,97.05227367564893,105.17847727173543,False,False,-0.034724931830123755
4.47,100.46016612214586,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.37937531799874,4.061101798043249,100.87937531799874,4.061101798043249,0.5,0.0,96.81827351995548,104.94047711604199,False,False,-0.034724931830123755
4.48,100.41957773341079,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.46016612214586,4.059101798043249,100.96016612214586,4.059101798043249,0.5,0.0,96.90106432410262,105.01926792018911,False,False,-0.034724931830123755
4.49,100.65766044606954,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.41957773341079,4.0571017980432496,100.91957773341079,4.0571017980432496,0.5,0.0,96.86247593536754,104.97667953145404,False,False,-0.034724931830123755
4.5,100.6532108870997,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.65766044606954,4.05510179804325,101.15766044606954,4.05510179804325,0.5,0.0,97.10255864802629,105.2127622441128,False,False,-0.034724931830123755
4.51,100.84670414168471,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.6532108870997,4.053101798043249,101.1532108870997,4.053101798043249,0.5,0.0,97.10010908905646,105.20631268514295,False,False,-0.034724931830123755
4.5200000000000005,100.82194228281878,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.84670414168471,4.051101798043249,101.34670414168471,4.051101798043249,0.5,0.0,97.29560234364146,105.39780593972796,False,False,-0.034724931830123755
4.53,100.60698908005524,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.82194228281878,4.0491017980432495,101.32194228281878,4.0491017980432495,0.5,0.0,97.27284048477553,105.37104408086203,False,False,-0.034724931830123755
4.54,100.6893833964806,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.60698908005524,4.047101798043249,101.10698908005524,4.047101798043249,0.5,0.0,97.059887282012,105.15409087809849,False,False,-0.034724931830123755
4.55,100.82096099856723,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.6893833964806,4.04510179804325,101.1893833964806,4.04510179804325,0.5,0.0,97.14428159843735,105.23448519452384,False,False,-0.034724931830123755
4.5600000000000005,100.66138444584354,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.82096099856723,4.043101798043249,101.32096099856723,4.043101798043249,0.5,0.0,97.27785920052398,105.36406279661048,False,False,-0.034724931830123755
4.57,100.5560413674543,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.66138444584354,4.0411017980432495,101.16138444584354,4.0411017980432495,0.5,0.0,97.1202826478003,105.20248624388678,False,False,-0.034724931830123755
4.58,100.6214100615319,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.5560413674543,4.03910179804325,101.0560413674543,4.03910179804325,0.5,0.0,97.01693956941105,105.09514316549755,False,False,-0.034724931830123755
4.59,100.59958103121964,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.6214100615319,4.037101798043249,101.1214100615319,4.037101798043249,0.5,0.0,97.08430826348865,105.15851185957516,False,False,-0.034724931830123755
4.6000000000000005,100.34120457757331,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.59958103121964,4.035101798043249,101.09958103121964,4.035101798043249,0.5,0.0,97.0644792331764,105.13468282926289,False,False,-0.034724931830123755
4.61,100.72379553911966,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.34120457757331,4.0331017980432495,100.84120457757331,4.0331017980432495,0.5,0.0,96.80810277953006,104.87430637561656,False,False,-0.034724931830123755
4.62,100.62237448303401,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.72379553911966,4.03110179804325,101.22379553911966,4.03110179804325,0.5,0.0,97.19269374107641,105.25489733716292,False,False,-0.034724931830123755
4.63,100.54681317648236,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.62237448303401,4.029101798043249,101.12237448303401,4.029101798043249,0.5,0.0,97.09327268499077,105.15147628107725,False,False,-0.034724931830123755
4.64,100.71921318656479,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.54681317648236,4.027101798043249,101.04681317648236,4.027101798043249,0.5,0.0,97.01971137843911,105.07391497452561,False,False,-0.034724931830123755
4.65,100.49381560452461,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.71921318656479,4.0251017980432495,101.21921318656479,4.0251017980432495,0.5,0.0,97.19411138852153,105.24431498460804,False,False,-0.034724931830123755
4.66,100.68573370967462,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.49381560452461,4.02310179804325,100.99381560452461,4.02310179804325,0.5,0.0,96.97071380648137,105.01691740256786,False,False,-0.034724931830123755
4.67,100.76670472720177,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.68573370967462,4.021101798043249,101.18573370967462,4.021101798043249,0.5,0.0,97.16463191163137,105.20683550771787,False,False,-0.034724931830123755
4.68,100.83961162500842,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.76670472720177,4.019101798043249,101.26670472720177,4.019101798043249,0.5,0.0,97.24760292915852,105.28580652524502,False,False,-0.034724931830123755
4.69,100.89785790837789,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.83961162500842,4.0171017980432495,101.33961162500842,4.0171017980432495,0.5,0.0,97.32250982696516,105.35671342305167,False,False,-0.034724931830123755
4.7,100.32444691762134,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.89785790837789,4.015101798043249,101.39785790837789,4.015101798043249,0.5,0.0,97.38275611033464,105.41295970642113,False,False,-0.034724931830123755
4.71,99.97402720307595,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.32444691762134,4.01310179804325,100.82444691762134,4.01310179804325,0.5,0.0,96.81134511957809,104.8375487156646,False,False,-0.034724931830123755
4.72,99.75671363115784,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.97402720307595,4.011101798043249,100.47402720307595,4.011101798043249,0.5,0.0,96.4629254050327,104.48512900111919,False,False,-0.034724931830123755
4.73,99.6223312264219,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.75671363115784,4.0091017980432495,100.25671363115784,4.0091017980432495,0.5,0.0,96.24761183311459,104.26581542920108,False,False,-0.034724931830123755
4.74,99.71477372422403,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.6223312264219,4.00710179804325,100.1223312264219,4.00710179804325,0.5,0.0,96.11522942837865,104.12943302446516,False,False,-0.034724931830123755
4.75,99.83530421348533,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.71477372422403,4.005101798043249,100.21477372422403,4.005101798043249,0.5,0.0,96.20967192618079,104.21987552226727,False,False,-0.034724931830123755
4.76,99.55334032769576,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.83530421348533,4.003101798043249,100.33530421348533,4.003101798043249,0.5,0.0,96.33220241544208,104.33840601152858,False,False,-0.034724931830123755
4.7700000000000005,99.51252642468607,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.55334032769576,4.0011017980432495,100.05334032769576,4.0011017980432495,0.5,0.0,96.05223852965251,104.05444212573902,False,False,-0.034724931830123755
4.78,99.65146054701175,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.51252642468607,3.9991017980432497,100.01252642468607,3.9991017980432497,0.5,0.0,96.01342462664282,104.01162822272933,False,False,-0.034724931830123755
4.79,99.64970160911464,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.65146054701175,3.9971017980432495,100.15146054701175,3.9971017980432495,0.5,0.0,96.1543587489685,104.148562345055,False,False,-0.034724931830123755
4.8,100.09564797739655,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.64970160911464,3.9951017980432497,100.14970160911464,3.9951017980432497,0.5,0.0,96.15459981107139,104.1448034071579,False,False,-0.034724931830123755
4.8100000000000005,100.36922946754075,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.09564797739655,3.9931017980432495,100.59564797739655,3.9931017980432495,0.5,0.0,96.6025461793533,104.58874977543981,False,False,-0.034724931830123755
4.82,100.56832752412981,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.36922946754075,3.9911017980432497,100.86922946754075,3.9911017980432497,0.5,0.0,96.8781276694975,104.860331265584,False,False,-0.034724931830123755
4.83,100.52488229248608,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.56832752412981,3.9891017980432495,101.06832752412981,3.9891017980432495,0.5,0.0,97.07922572608656,105.05742932217306,False,False,-0.034724931830123755
4.84,100.80511954749286,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.52488229248608,3.9871017980432497,101.02488229248608,3.9871017980432497,0.5,0.0,97.03778049444283,105.01198409052934,False,False,-0.034724931830123755
4.8500000000000005,100.97000495996986,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.80511954749286,3.9851017980432495,101.30511954749286,3.9851017980432495,0.5,0.0,97.32001774944962,105.29022134553611,False,False,-0.034724931830123755
4.86,101.11910474127485,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.97000495996986,3.9831017980432493,101.47000495996986,3.9831017980432493,0.5,0.0,97.4869031619266,105.4531067580131,False,False,-0.034724931830123755
4.87,100.9454660551467,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.11910474127485,3.98110179804325,101.61910474127485,3.98110179804325,0.5,0.0,97.6380029432316,105.60020653931811,False,False,-0.034724931830123755
4.88,100.92877629850138,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.9454660551467,3.9791017980432493,101.4454660551467,3.9791017980432493,0.5,0.0,97.46636425710345,105.42456785318994,False,False,-0.034724931830123755
4.89,100.67931280456254,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.92877629850138,3.97710179804325,101.42877629850138,3.97710179804325,0.5,0.0,97.45167450045813,105.40587809654463,False,False,-0.034724931830123755
4.9,100.75143114009391,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.67931280456254,3.9751017980432497,101.17931280456254,3.9751017980432497,0.5,0.0,97.20421100651929,105.1544146026058,False,False,-0.034724931830123755
4.91,100.72262560808298,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.75143114009391,3.9731017980432495,101.25143114009391,3.9731017980432495,0.5,0.0,97.27832934205067,105.22453293813716,False,False,-0.034724931830123755
4.92,101.02591362820085,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.72262560808298,3.9711017980432497,101.22262560808298,3.9711017980432497,0.5,0.0,97.25152381003973,105.19372740612623,False,False,-0.034724931830123755
4.93,100.96080462589694,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.02591362820085,3.9691017980432495,101.52591362820085,3.9691017980432495,0.5,0.0,97.5568118301576,105.49501542624411,False,False,-0.034724931830123755
4.94,100.88175579689624,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.96080462589694,3.9671017980432497,101.46080462589694,3.9671017980432497,0.5,0.0,97.4937028278537,105.42790642394019,False,False,-0.034724931830123755
4.95,101.34167361550371,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.88175579689624,3.9651017980432495,101.38175579689624,3.9651017980432495,0.5,0.0,97.416653998853,105.3468575949395,False,False,-0.034724931830123755
4.96,101.41313750004583,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.34167361550371,3.9631017980432497,101.84167361550371,3.9631017980432497,0.5,0.0,97.87857181746045,105.80477541354696,False,False,-0.034724931830123755
4.97,101.24238565552835,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.41313750004583,3.9611017980432495,101.91313750004583,3.9611017980432495,0.5,0.0,97.95203570200259,105.87423929808908,False,False,-0.034724931830123755
4.98,101.25043695592845,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.24238565552835,3.9591017980432497,101.74238565552835,3.9591017980432497,0.5,0.0,97.7832838574851,105.7014874535716,False,False,-0.034724931830123755
4.99,100.9650096754912,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.25043695592845,3.9571017980432495,101.75043695592845,3.9571017980432495,0.5,0.0,97.7933351578852,105.7075387539717,False,False,-0.034724931830123755
5.0,101.19001845983281,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.9650096754912,3.9551017980432497,101.4650096754912,3.9551017980432497,0.5,0.0,97.50990787744796,105.42011147353445,False,False,-0.034724931830123755
5.01,101.1518663677659,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.19001845983281,3.9531017980432495,101.69001845983281,3.9531017980432495,0.5,0.0,97.73691666178956,105.64312025787606,False,False,-0.034724931830123755
5.0200000000000005,100.860438785182,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.1518663677659,3.9511017980432497,101.6518663677659,3.9511017980432497,0.5,0.0,97.70076456972265,105.60296816580916,False,False,-0.034724931830123755
5.03,100.95043445345131,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.860438785182,3.94910179804325,101.360438785182,3.94910179804325,0.5,0.0,97.41133698713875,105.30954058322524,False,False,-0.034724931830123755
5.04,101.01642316118276,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.95043445345131,3.9471017980432492,101.45043445345131,3.9471017980432492,0.5,0.0,97.50333265540806,105.39753625149456,False,False,-0.034724931830123755
5.05,101.1920348769644,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.01642316118276,3.94510179804325,101.51642316118276,3.94510179804325,0.5,0.0,97.5713213631395,105.46152495922601,False,False,-0.034724931830123755
5.0600000000000005,101.22778306962167,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.1920348769644,3.9431017980432497,101.6920348769644,3.9431017980432497,0.5,0.0,97.74893307892116,105.63513667500764,False,False,-0.034724931830123755
5.07,101.10327503908856,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.22778306962167,3.9411017980432494,101.72778306962167,3.9411017980432494,0.5,0.0,97.78668127157842,105.66888486766491,False,False,-0.034724931830123755
5.08,100.88247731201423,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.10327503908856,3.9391017980432497,101.60327503908856,3.9391017980432497,0.5,0.0,97.6641732410453,105.54237683713181,False,False,-0.034724931830123755
5.09,101.02487271661244,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.88247731201423,3.9371017980432494,101.38247731201423,3.9371017980432494,0.5,0.0,97.44537551397099,105.31957911005748,False,False,-0.034724931830123755
5.1000000000000005,100.8999520349694,0,3.556209924630025,3.556209924630025,1.6112465915061875,101.02487271661244,3.9351017980432497,101.52487271661244,3.9351017980432497,0.5,0.0,97.58977091856919,105.45997451465568,False,False,-0.034724931830123755
5.11,100.85760527446052,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.8999520349694,3.9331017980432494,101.3999520349694,3.9331017980432494,0.5,0.0,97.46685023692615,105.33305383301266,False,False,-0.034724931830123755
5.12,100.84897855653234,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.85760527446052,3.9311017980432497,101.35760527446052,3.9311017980432497,0.5,0.0,97.42650347641728,105.28870707250377,False,False,-0.034724931830123755
5.13,100.86256119036621,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.84897855653234,3.9291017980432494,101.34897855653234,3.9291017980432494,0.5,0.0,97.4198767584891,105.2780803545756,False,False,-0.034724931830123755
5.14,100.46306785178824,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.86256119036621,3.9271017980432497,101.36256119036621,3.9271017980432497,0.5,0.0,97.43545939232295,105.28966298840946,False,False,-0.034724931830123755
5.15,100.32009253940873,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.46306785178824,3.9251017980432494,100.96306785178824,3.9251017980432494,0.5,0.0,97.037966053745,104.88816964983148,False,False,-0.034724931830123755
5.16,99.93318639226611,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.32009253940873,3.9231017980432497,100.82009253940873,3.9231017980432497,0.5,0.0,96.89699074136549,104.74319433745198,False,False,-0.034724931830123755
5.17,99.88636128480952,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.93318639226611,3.9211017980432494,100.43318639226611,3.9211017980432494,0.5,0.0,96.51208459422286,104.35428819030936,False,False,-0.034724931830123755
5.18,100.10213709261548,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.88636128480952,3.9191017980432497,100.38636128480952,3.9191017980432497,0.5,0.0,96.46725948676628,104.30546308285277,False,False,-0.034724931830123755
5.19,99.6751983591201,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.10213709261548,3.91710179804325,100.60213709261548,3.91710179804325,0.5,0.0,96.68503529457223,104.51923889065873,False,False,-0.034724931830123755
5.2,99.73707667315149,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.6751983591201,3.915101798043249,100.1751983591201,3.915101798043249,0.5,0.0,96.26009656107685,104.09030015716336,False,False,-0.034724931830123755
5.21,100.13882775038851,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.73707667315149,3.91310179804325,100.23707667315149,3.91310179804325,0.5,0.0,96.32397487510825,104.15017847119474,False,False,-0.034724931830123755
5.22,99.80135821150584,0,3.556209924630025,3.556209924630025,1.6112465915061875,100.13882775038851,3.9111017980432496,100.63882775038851,3.9111017980432496,0.5,0.0,96.72772595234527,104.54992954843176,False,False,-0.034724931830123755
5.23,99.74917824690567,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.80135821150584,3.90910179804325,100.30135821150584,3.90910179804325,0.5,0.0,96.39225641346259,104.2104600095491,False,False,-0.034724931830123755
5.24,99.72818661570564,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.74917824690567,3.9071017980432496,100.24917824690567,3.9071017980432496,0.5,0.0,96.34207644886243,104.15628004494891,False,False,-0.034724931830123755
5.25,99.37203899419295,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.72818661570564,3.9051017980432494,100.22818661570564,3.9051017980432494,0.5,0.0,96.32308481766239,104.13328841374889,False,False,-0.034724931830123755
5.26,99.45114081546545,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.37203899419295,3.9031017980432496,99.87203899419295,3.9031017980432496,0.5,0.0,95.9689371961497,103.7751407922362,False,False,-0.034724931830123755
5.2700000000000005,99.334796545625,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.45114081546545,3.90110179804325,99.95114081546545,3.90110179804325,0.5,0.0,96.0500390174222,103.85224261350871,False,False,-0.034724931830123755
5.28,99.2091223240011,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.334796545625,3.8991017980432496,99.834796545625,3.8991017980432496,0.5,0.0,95.93569474758175,103.73389834366824,False,False,-0.034724931830123755
5.29,99.37094658619915,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.2091223240011,3.8971017980432494,99.7091223240011,3.8971017980432494,0.5,0.0,95.81202052595785,103.60622412204435,False,False,-0.034724931830123755
5.3,99.39893144860697,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.37094658619915,3.8951017980432496,99.87094658619915,3.8951017980432496,0.5,0.0,95.97584478815591,103.7660483842424,False,False,-0.034724931830123755
5.3100000000000005,99.21088720682182,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.39893144860697,3.8931017980432494,99.89893144860697,3.8931017980432494,0.5,0.0,96.00582965056373,103.79203324665022,False,False,-0.034724931830123755
5.32,99.2432991186344,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.21088720682182,3.8911017980432496,99.71088720682182,3.8911017980432496,0.5,0.0,95.81978540877857,103.60198900486508,False,False,-0.034724931830123755
5.33,99.2483248608776,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.2432991186344,3.8891017980432494,99.7432991186344,3.8891017980432494,0.5,0.0,95.85419732059114,103.63240091667765,False,False,-0.034724931830123755
5.34,99.24573710725689,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.2483248608776,3.8871017980432496,99.7483248608776,3.8871017980432496,0.5,0.0,95.86122306283436,103.63542665892085,False,False,-0.034724931830123755
5.3500000000000005,99.25162182237388,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.24573710725689,3.88510179804325,99.74573710725689,3.88510179804325,0.5,0.0,95.86063530921363,103.63083890530014,False,False,-0.034724931830123755
5.36,99.32076713833419,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.25162182237388,3.883101798043249,99.75162182237388,3.883101798043249,0.5,0.0,95.86852002433062,103.63472362041713,False,False,-0.034724931830123755
5.37,99.43080763753947,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.32076713833419,3.88110179804325,99.82076713833419,3.88110179804325,0.5,0.0,95.93966534029094,103.70186893637744,False,False,-0.034724931830123755
5.38,99.10662493387784,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.43080763753947,3.8791017980432496,99.93080763753947,3.8791017980432496,0.5,0.0,96.05170583949622,103.80990943558272,False,False,-0.034724931830123755
5.39,98.90962594833294,0,3.556209924630025,3.556209924630025,1.6112465915061875,99.10662493387784,3.87710179804325,99.60662493387784,3.87710179804325,0.5,0.0,95.72952313583458,103.4837267319211,False,False,-0.034724931830123755
5.4,98.62763200771617,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.90962594833294,3.8751017980432496,99.40962594833294,3.8751017980432496,0.5,0.0,95.5345241502897,103.28472774637619,False,False,-0.034724931830123755
5.41,98.70322620731511,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.62763200771617,3.8731017980432494,99.12763200771617,3.8731017980432494,0.5,0.0,95.25453020967292,103.00073380575942,False,False,-0.034724931830123755
5.42,98.7509463655008,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.70322620731511,3.8711017980432496,99.20322620731511,3.8711017980432496,0.5,0.0,95.33212440927186,103.07432800535837,False,False,-0.034724931830123755
5.43,98.73995939226022,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.7509463655008,3.86910179804325,99.2509463655008,3.86910179804325,0.5,0.0,95.38184456745755,103.12004816354404,False,False,-0.034724931830123755
5.44,98.4556066623913,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.73995939226022,3.8671017980432496,99.23995939226022,3.8671017980432496,0.5,0.0,95.37285759421697,103.10706119030347,False,False,-0.034724931830123755
5.45,98.55722248343112,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.4556066623913,3.8651017980432494,98.9556066623913,3.8651017980432494,0.5,0.0,95.09050486434805,102.82070846043456,False,False,-0.034724931830123755
5.46,98.48046229828957,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.55722248343112,3.8631017980432496,99.05722248343112,3.8631017980432496,0.5,0.0,95.19412068538787,102.92032428147436,False,False,-0.034724931830123755
5.47,98.47194657408068,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.48046229828957,3.8611017980432494,98.98046229828957,3.8611017980432494,0.5,0.0,95.11936050024632,102.84156409633282,False,False,-0.034724931830123755
5.48,98.57837244885697,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.47194657408068,3.85910179804325,98.97194657408068,3.85910179804325,0.5,0.0,95.11284477603742,102.83104837212393,False,False,-0.034724931830123755
5.49,98.64317495369497,0,3.556209924630025,3.556209924630025,1.6112465915061875,98.57837244885697,3.8571017980432494,99.07837244885697,3.8571017980432494,0.5,0.0,95.22127065081372,102.93547424690021,False,False,-0.034724931830123755
