final_wealth,mean_step_pnl,std_step_pnl,sharpe_like,max_drawdown,mean_drawdown,final_inventory,mean_inventory,mean_abs_inventory,inventory_std,max_inventory,min_inventory,num_bid_fills,num_ask_fills,total_fills,fill_imbalance,step_pnl_p05,step_pnl_p01,bid_change_std,ask_change_std,spread_change_std,seed
23.506391634624293,0.0469189453784916,0.3277984933476495,0.14313349917868043,1.0124473914107597,0.2726015417606676,0,-0.10379241516966067,0.3073852295409182,0.5702679973682158,2,-1,11,11,22,0,-0.2015021541973141,-0.36034838954942927,0.3112251522517272,0.3174673309307357,0.04000079679845113,42
19.595941802199192,0.039113656291814757,0.28237116926905154,0.13851859024037827,2.0583270726051808,0.3592125715704692,0,0.15568862275449102,0.35528942115768464,0.5759449408149181,1,-1,12,12,24,0,-0.21085196548555984,-0.34126777285301557,0.38150229978680683,0.3829003031178965,0.04381853197576378,43
31.531526133095483,0.06293717791037022,0.30746494667422664,0.2046970836543861,1.7289470931710298,0.2922980704871602,-1,0.17165668662674652,0.6107784431137725,0.859345710351893,2,-2,12,13,25,1,-0.21675300930671426,-0.38550851644524187,0.3570738517804703,0.33299491931461933,0.04472014411225795,44
19.97550035591827,0.03987125819544565,0.2784306073267993,0.1431999828542729,3.336090675467645,0.560940814359254,-1,-0.3473053892215569,0.5269461077844312,0.6805422283377411,1,-2,10,11,21,1,-0.2441472179979769,-0.41972153435982307,0.3319557256216849,0.34439897106609485,0.04098647690911237,45
17.581122368252608,0.035092060615274666,0.2981954219023051,0.11768141975920027,3.5788229686428963,0.6045421040724169,2,0.2714570858283433,0.3473053892215569,0.6404402178616599,3,-1,13,11,24,2,-0.24854631787546566,-0.46198029951806063,0.30535810207229397,0.3133089298826825,0.04381095151961289,46
26.49520735908868,0.05288464542732272,0.28534574476879604,0.1853353217865143,2.36250188395654,0.20132106916373516,1,0.3073852295409182,0.49101796407185627,0.7438584201992993,2,-1,10,9,19,1,-0.24767899991482523,-0.40037619512420974,0.3339839611585164,0.33303957162811426,0.038985783170549564,47
19.791037361964186,0.03950306858675486,0.2943882934200293,0.13418695467709452,3.647973633030091,0.36165721942228324,2,0.3213572854291417,0.48502994011976047,0.7392719080905322,2,-1,12,10,22,2,-0.27709583023485607,-0.5375499820243306,0.3455106454809118,0.3382935867838882,0.041945196066461674,48
20.614017694130325,0.04114574390045973,0.29010298715776645,0.14183150716039217,1.5052591176696382,0.22616266601081855,-1,-0.3033932135728543,0.38323353293413176,0.6097281878623065,1,-2,10,11,21,1,-0.24519580750720138,-0.3973435939982721,0.28300206310544834,0.2873557546716772,0.038985783170550445,49
28.879569067279476,0.05764385043369157,0.31714976088837643,0.18175593218813135,1.6137377411704534,0.34675575036178424,-1,-0.08982035928143713,0.5089820359281437,0.7496106773950533,1,-2,15,16,31,1,-0.25505361709720376,-0.3833352512889263,0.3660678043635107,0.37173446127614473,0.04732931168431506,50
30.51977380020321,0.060917712176054316,0.2915051961623497,0.2089764195555474,1.999708894536866,0.19592191309806556,0,0.06986027944111776,0.44510978043912175,0.7163168156892046,1,-2,13,13,26,0,-0.1756501467865803,-0.43007447599811144,0.3558702634094688,0.3453676196585541,0.04560771584404323,51
